Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,SMA,RSI,buy_signal,sell_signal,action
azuki,9.91,32.0,9.35011,138,1669593600,1798.46406,9.085162164327874,72.72170012556343,1,0,-1
azuki,9.89,35.0,9.89,96,1669680000,1382.2428000000002,9.146162164327876,71.36949619536247,1,0,-1
azuki,9.995,29.99,9.9,120,1669766400,1660.86,9.21212125569232,74.483176990987,1,0,-1
azuki,9.99,135.0,9.99,90,1669852800,2223.66,9.278932056641716,74.00411503251688,1,0,-1
azuki,10.05,18.0,9.89,282,1669939200,3247.6774679999994,9.352330658740861,76.29144988626821,1,0,-1
azuki,10.38233780347862,40.0,10.31,234,1670025600,3070.0032258782644,9.441447548914791,85.26691988222683,1,0,-1
azuki,10.624222399304912,52.0,9.9,192,1670112000,2731.4755343958295,9.572658668880038,89.04132641023456,1,0,-1
azuki,11.15,28.0,11.1,126,1670198400,1678.6008,9.695158668880039,93.53882178787451,1,0,-1
azuki,10.83670684729101,27.5,10.0,732,1670284800,9444.909585812697,9.791994011244588,71.63975291643723,1,0,-1
azuki,11.96724,150.0,11.92,222,1670371200,3809.623200000001,9.92230601124459,86.20630531605336,1,0,-1
azuki,11.5,25.0,11.3,192,1670457600,2575.8599999999997,10.01031301124459,68.12861142020405,1,0,-1
